order_id,customer_id,locality_id,customer_segment,preferred_cuisine,order_date,order_time,restaurant_id,item_id,platform,order_status,customer_rating,item_price,discount_pct,discount_amount,food_amount,delivery_fee,order_value,year,month,month_name,day_of_week,day_name,is_weekend,order_hour,meal_period,item_name,ordered_cuisine,category,veg_flag,price_band
O000113,C04646,6,Working Professional,Biryani,2025-12-06,22:29:00,R101,I0784,Swiggy,Delivered,3.0,157,15,23.55,133.45,40,173.45,2025,12,December,5,Saturday,Yes,22,Dinner,Oats Bowl,Healthy,Breakfast,Veg,150-200
O000114,C04036,1,Family,Pizza,2025-10-22,21:05:00,R018,I0138,Zomato,Delivered,4.0,156,30,46.8,109.2,35,144.2,2025,10,October,2,Wednesday,No,21,Dinner,Garlic Bread,Pizza,Side,Veg,100-150
O000115,C03140,10,Student,Burgers,2025-08-20,19:54:00,R078,I0604,Swiggy,Delivered,3.0,217,40,86.8,130.2,30,160.2,2025,8,August,2,Wednesday,No,19,Dinner,Chicken Fried Momos,Momos,Main Course,Non-Veg,150-200
O000116,C04355,6,Young Professional,Burgers,2025-11-15,22:06:00,R024,I0188,Zomato,Delivered,4.0,128,40,51.2,76.8,35,111.8,2025,11,November,5,Saturday,Yes,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O000117,C04015,7,Young Professional,North Indian,2025-10-21,21:46:00,R026,I0204,Zomato,Delivered,3.0,70,20,14.0,56.0,35,91.0,2025,10,October,1,Tuesday,No,21,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O000118,C00923,4,Student,Chinese,2025-03-09,12:29:00,R056,I0432,Zomato,Delivered,4.0,205,25,51.25,153.75,25,178.75,2025,3,March,6,Sunday,Yes,12,Lunch,Margherita Pizza,Pizza,Main Course,Veg,150-200
O000119,C04469,3,Student,Desserts,2025-11-22,22:36:00,R017,I0131,Zomato,Delivered,4.0,171,20,34.2,136.8,35,171.8,2025,11,November,5,Saturday,Yes,22,Dinner,Chocolate Brownie,Cafe,Dessert,Veg,150-200
O000120,C02672,4,Family,Healthy,2025-07-16,18:47:00,R032,I0251,Zomato,Delivered,4.0,297,15,44.55,252.45,30,282.45,2025,7,July,2,Wednesday,No,18,Evening,Double Chicken Burger,Burgers,Main Course,Non-Veg,250-300
O000121,C04034,4,Family,North Indian,2025-10-22,21:31:00,R056,I0437,Zomato,Delivered,5.0,135,25,33.75,101.25,35,136.25,2025,10,October,2,Wednesday,No,21,Dinner,Garlic Bread,Pizza,Side,Veg,100-150
O000122,C04484,2,Working Professional,Burgers,2025-11-23,22:05:00,R045,I0355,Zomato,Delivered,5.0,117,15,17.55,99.45,35,134.45,2025,11,November,6,Sunday,Yes,22,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O000123,C01560,8,Working Professional,Healthy,2025-04-26,13:34:00,R099,I0763,Swiggy,Delivered,5.0,283,5,14.15,268.85,25,293.85,2025,4,April,5,Saturday,Yes,13,Lunch,Paneer Pizza,Pizza,Main Course,Veg,250-300
O000124,C00530,10,Student,Pizza,2025-02-09,10:31:00,R018,I0133,Zomato,Delivered,4.0,215,30,64.5,150.5,20,170.5,2025,2,February,6,Sunday,Yes,10,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,150-200
O000125,C01121,9,Student,North Indian,2025-03-25,12:11:00,R132,I1017,Swiggy,Cancelled,,93,5,4.65,88.35,25,113.35,2025,3,March,1,Tuesday,No,12,Lunch,Idli Sambar,South Indian,Main Course,Veg,100-150
O000126,C02110,10,Student,Pizza,2025-06-06,15:03:00,R121,I0932,Swiggy,Delivered,4.0,298,5,14.9,283.1,30,313.1,2025,6,June,4,Friday,No,15,Lunch,Paneer Pizza,Pizza,Main Course,Veg,300+
O000127,C04081,7,Working Professional,Biryani,2025-10-26,21:31:00,R123,I0950,Swiggy,Delivered,4.0,144,10,14.4,129.6,35,164.6,2025,10,October,6,Sunday,Yes,21,Dinner,Oats Bowl,Healthy,Breakfast,Veg,150-200
O000128,C04304,3,Working Professional,South Indian,2025-11-10,22:58:00,R050,I0391,Zomato,Delivered,3.0,133,25,33.25,99.75,35,134.75,2025,11,November,0,Monday,No,22,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O000129,C00036,5,Student,Biryani,2025-01-03,07:53:00,R118,I0906,Swiggy,Delivered,3.0,206,15,30.9,175.1,20,195.1,2025,1,January,4,Friday,No,7,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,150-200
O000130,C02521,6,Student,Chinese,2025-07-06,17:34:00,R025,I0193,Zomato,Delivered,4.0,264,30,79.2,184.8,30,214.8,2025,7,July,6,Sunday,Yes,17,Evening,Grilled Chicken Bowl,Healthy,Healthy,Non-Veg,200-250
O000131,C02067,6,Young Professional,Biryani,2025-06-02,15:47:00,R021,I0158,Zomato,Delivered,5.0,176,20,35.2,140.8,30,170.8,2025,6,June,0,Monday,No,15,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O000132,C01093,1,Family,Biryani,2025-03-22,12:15:00,R008,I0056,Zomato,Delivered,3.0,172,25,43.0,129.0,25,154.0,2025,3,March,5,Saturday,Yes,12,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O000133,C00575,9,Working Professional,Healthy,2025-02-13,10:54:00,R139,I1067,Direct,Delivered,5.0,240,10,24.0,216.0,20,236.0,2025,2,February,3,Thursday,No,10,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O000134,C01661,10,Family,North Indian,2025-05-04,14:50:00,R047,I0366,Zomato,Delivered,3.0,183,25,45.75,137.25,25,162.25,2025,5,May,6,Sunday,Yes,14,Lunch,Chicken Burger,Burgers,Main Course,Non-Veg,150-200
O000135,C04713,7,Family,Chinese,2025-12-11,22:14:00,R137,I1058,Direct,Delivered,4.0,129,40,51.6,77.4,40,117.4,2025,12,December,3,Thursday,No,22,Dinner,Spring Rolls,Chinese,Starter,Veg,100-150
O000136,C01587,8,Working Professional,Chinese,2025-04-28,13:40:00,R047,I0366,Zomato,Delivered,4.0,183,25,45.75,137.25,25,162.25,2025,4,April,0,Monday,No,13,Lunch,Chicken Burger,Burgers,Main Course,Non-Veg,150-200
O000137,C02564,10,Working Professional,South Indian,2025-07-09,17:51:00,R133,I1026,Direct,Delivered,5.0,141,10,14.1,126.9,30,156.9,2025,7,July,2,Wednesday,No,17,Evening,Paneer Dosa,South Indian,Main Course,Veg,150-200
O000138,C03492,1,Young Professional,Chinese,2025-09-14,20:01:00,R136,I1048,Direct,Failed,,141,0,0.0,141.0,35,176.0,2025,9,September,6,Sunday,Yes,20,Dinner,Fruit Bowl,Healthy,Healthy,Veg,150-200
O000139,C01790,10,Student,Chinese,2025-05-13,14:05:00,R137,I1054,Direct,Delivered,5.0,210,40,84.0,126.0,25,151.0,2025,5,May,1,Tuesday,No,14,Lunch,Chicken Fried Rice,Chinese,Main Course,Non-Veg,150-200
O000140,C04858,5,Working Professional,Momos,2025-12-21,23:13:00,R072,I0561,Swiggy,Delivered,4.0,118,15,17.7,100.3,40,140.3,2025,12,December,6,Sunday,Yes,23,Dinner,Rasmalai,Desserts,Dessert,Veg,100-150
O000141,C04812,8,Student,Momos,2025-12-18,23:40:00,R109,I0842,Swiggy,Delivered,5.0,133,10,13.3,119.7,40,159.7,2025,12,December,3,Thursday,No,23,Dinner,Rasmalai,Desserts,Dessert,Veg,150-200
O000142,C01231,4,Family,North Indian,2025-04-02,13:28:00,R140,I1078,Direct,Delivered,2.0,186,15,27.9,158.1,25,183.1,2025,4,April,2,Wednesday,No,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O000143,C02463,3,Young Professional,Healthy,2025-07-01,17:41:00,R050,I0389,Zomato,Delivered,4.0,111,25,27.75,83.25,30,113.25,2025,7,July,1,Tuesday,No,17,Evening,Vada Sambar,South Indian,Main Course,Veg,100-150
O000144,C01470,4,Student,Cafe,2025-04-20,13:25:00,R056,I0433,Zomato,Delivered,5.0,351,25,87.75,263.25,25,288.25,2025,4,April,6,Sunday,Yes,13,Lunch,Farmhouse Pizza,Pizza,Main Course,Veg,250-300
O000145,C01397,9,Young Professional,Pizza,2025-04-14,13:17:00,R105,I0807,Swiggy,Delivered,2.0,316,0,0.0,316.0,25,341.0,2025,4,April,0,Monday,No,13,Lunch,Farmhouse Pizza,Pizza,Main Course,Veg,300+
O000146,C00188,10,Working Professional,Cafe,2025-01-14,08:46:00,R056,I0432,Zomato,Delivered,4.0,205,25,51.25,153.75,20,173.75,2025,1,January,1,Tuesday,No,8,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,150-200
O000147,C03017,9,Family,South Indian,2025-08-11,19:03:00,R120,I0926,Swiggy,Delivered,5.0,165,20,33.0,132.0,30,162.0,2025,8,August,0,Monday,No,19,Dinner,Cheese Burger,Burgers,Main Course,Veg,150-200
O000148,C02486,10,Working Professional,Cafe,2025-07-03,17:36:00,R017,I0128,Zomato,Cancelled,,159,20,31.8,127.2,30,157.2,2025,7,July,3,Thursday,No,17,Evening,Veg Sandwich,Cafe,Snack,Veg,150-200
O000149,C00253,6,Working Professional,Healthy,2025-01-19,08:56:00,R072,I0555,Swiggy,Cancelled,,82,15,12.3,69.7,20,89.7,2025,1,January,6,Sunday,Yes,8,Breakfast,Gulab Jamun,Desserts,Dessert,Veg,Below 100
O000150,C01366,2,Student,Biryani,2025-04-12,13:54:00,R017,I0127,Zomato,Delivered,4.0,65,20,13.0,52.0,25,77.0,2025,4,April,5,Saturday,Yes,13,Lunch,Masala Tea,Cafe,Beverage,Veg,Below 100
O000151,C04551,10,Young Professional,Biryani,2025-11-28,22:52:00,R052,I0408,Zomato,Delivered,4.0,127,40,50.8,76.2,40,116.2,2025,11,November,4,Friday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O000152,C01173,1,Young Professional,North Indian,2025-03-29,12:37:00,R036,I0284,Zomato,Delivered,3.0,144,30,43.2,100.8,25,125.8,2025,3,March,5,Saturday,Yes,12,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O000153,C00715,7,Student,Momos,2025-02-22,11:24:00,R129,I0995,Swiggy,Delivered,4.0,84,25,21.0,63.0,20,83.0,2025,2,February,5,Saturday,Yes,11,Breakfast,Plain Dosa,South Indian,Main Course,Veg,Below 100
O000154,C02426,5,Working Professional,Pizza,2025-06-28,17:46:00,R035,I0277,Zomato,Delivered,4.0,200,10,20.0,180.0,30,210.0,2025,6,June,5,Saturday,Yes,17,Evening,Paneer Biryani,Biryani,Main Course,Veg,200-250
O000155,C04930,9,Working Professional,Pizza,2025-12-26,23:51:00,R121,I0936,Swiggy,Delivered,4.0,394,5,19.7,374.3,40,414.3,2025,12,December,4,Friday,No,23,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O000156,C01184,6,Family,Chinese,2025-03-30,12:28:00,R113,I0868,Swiggy,Delivered,5.0,97,30,29.1,67.9,25,92.9,2025,3,March,6,Sunday,Yes,12,Lunch,Plain Dosa,South Indian,Main Course,Veg,Below 100
O000157,C03340,4,Young Professional,Momos,2025-09-03,20:33:00,R063,I0489,Swiggy,Delivered,4.0,185,5,9.25,175.75,30,205.75,2025,9,September,2,Wednesday,No,20,Dinner,Chicken Fried Momos,Momos,Main Course,Non-Veg,200-250
O000158,C03792,4,Family,Biryani,2025-10-05,21:15:00,R045,I0354,Zomato,Delivered,4.0,163,15,24.45,138.55,35,173.55,2025,10,October,6,Sunday,Yes,21,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O000159,C01164,3,Young Professional,Healthy,2025-03-28,12:36:00,R034,I0265,Zomato,Delivered,4.0,239,5,11.95,227.05,25,252.05,2025,3,March,4,Friday,No,12,Lunch,Paneer Butter Masala,North Indian,Main Course,Veg,250-300
O000160,C03620,4,Student,Burgers,2025-09-23,20:29:00,R061,I0475,Swiggy,Delivered,3.0,206,40,82.4,123.6,35,158.6,2025,9,September,1,Tuesday,No,20,Dinner,Chicken 65,Biryani,Starter,Non-Veg,150-200
O000161,C01815,8,Student,Chinese,2025-05-15,14:22:00,R003,I0019,Zomato,Delivered,4.0,93,10,9.3,83.7,25,108.7,2025,5,May,3,Thursday,No,14,Lunch,Vada Sambar,South Indian,Main Course,Veg,100-150
O000162,C03134,7,Young Professional,Momos,2025-08-19,19:59:00,R081,I0626,Swiggy,Delivered,5.0,392,0,0.0,392.0,30,422.0,2025,8,August,1,Tuesday,No,19,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O000163,C03141,6,Young Professional,Pizza,2025-08-20,19:35:00,R139,I1071,Direct,Delivered,4.0,239,10,23.9,215.1,30,245.1,2025,8,August,2,Wednesday,No,19,Dinner,Chicken Tikka,North Indian,Starter,Non-Veg,200-250
O000164,C02654,2,Student,North Indian,2025-07-15,18:27:00,R022,I0168,Zomato,Delivered,5.0,258,40,103.2,154.8,30,184.8,2025,7,July,1,Tuesday,No,18,Evening,Chicken Tikka,North Indian,Starter,Non-Veg,150-200
O000165,C00445,8,Family,North Indian,2025-02-02,09:00:00,R075,I0577,Swiggy,Delivered,4.0,124,20,24.8,99.2,20,119.2,2025,2,February,6,Sunday,Yes,9,Breakfast,Veg Momos,Momos,Main Course,Veg,100-150
O000166,C04172,6,Young Professional,Chinese,2025-11-01,21:07:00,R139,I1073,Direct,Failed,,78,10,7.8,70.2,35,105.2,2025,11,November,5,Saturday,Yes,21,Dinner,Garlic Naan,North Indian,Bread,Veg,100-150
O000167,C01574,9,Student,Momos,2025-04-27,13:52:00,R131,I1010,Swiggy,Delivered,5.0,97,30,29.1,67.9,25,92.9,2025,4,April,6,Sunday,Yes,13,Lunch,Idli Sambar,South Indian,Main Course,Veg,Below 100
O000168,C00923,4,Student,Chinese,2025-03-09,12:41:00,R131,I1009,Swiggy,Delivered,3.0,102,30,30.6,71.4,25,96.4,2025,3,March,6,Sunday,Yes,12,Lunch,Plain Dosa,South Indian,Main Course,Veg,Below 100
O000169,C00204,6,Student,Momos,2025-01-15,08:14:00,R116,I0889,Swiggy,Delivered,4.0,212,0,0.0,212.0,20,232.0,2025,1,January,2,Wednesday,No,8,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,200-250
O000170,C02929,3,Family,North Indian,2025-08-04,19:33:00,R034,I0270,Zomato,Delivered,3.0,186,5,9.3,176.7,30,206.7,2025,8,August,0,Monday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,200-250
O000171,C03369,2,Student,Cafe,2025-09-05,20:18:00,R118,I0910,Swiggy,Delivered,3.0,361,15,54.15,306.85,30,336.85,2025,9,September,4,Friday,No,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O000172,C00086,8,Family,North Indian,2025-01-06,07:43:00,R139,I1066,Direct,Cancelled,,263,10,26.3,236.7,20,256.7,2025,1,January,0,Monday,No,7,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,250-300
O000173,C02529,10,Family,Pizza,2025-07-06,17:29:00,R074,I0573,Swiggy,Delivered,5.0,188,15,28.2,159.8,30,189.8,2025,7,July,6,Sunday,Yes,17,Evening,Chilli Paneer,Chinese,Starter,Veg,150-200
O000174,C01114,9,Working Professional,Burgers,2025-03-24,12:09:00,R044,I0341,Zomato,Delivered,5.0,228,20,45.6,182.4,25,207.4,2025,3,March,0,Monday,No,12,Lunch,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O000175,C03199,8,Student,Desserts,2025-08-24,19:43:00,R068,I0527,Zomato,Delivered,3.0,210,15,31.5,178.5,30,208.5,2025,8,August,6,Sunday,Yes,19,Dinner,Chicken Fried Momos,Momos,Main Course,Non-Veg,200-250
O000176,C00855,6,Working Professional,Biryani,2025-03-05,11:57:00,R056,I0432,Zomato,Delivered,5.0,205,25,51.25,153.75,25,178.75,2025,3,March,2,Wednesday,No,11,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,150-200
O000177,C03433,10,Family,Chinese,2025-09-10,20:52:00,R043,I0337,Zomato,Delivered,3.0,148,10,14.8,133.2,30,163.2,2025,9,September,2,Wednesday,No,20,Dinner,Fruit Bowl,Healthy,Healthy,Veg,150-200
O000178,C01906,5,Working Professional,Cafe,2025-05-22,14:26:00,R082,I0632,Swiggy,Delivered,4.0,157,15,23.55,133.45,25,158.45,2025,5,May,3,Thursday,No,14,Lunch,Chole Bhature,North Indian,Main Course,Veg,150-200
O000179,C04680,9,Working Professional,South Indian,2025-12-08,22:19:00,R082,I0638,Swiggy,Delivered,5.0,84,15,12.6,71.4,40,111.4,2025,12,December,0,Monday,No,22,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O000180,C00676,3,Student,Momos,2025-02-20,11:24:00,R068,I0523,Swiggy,Delivered,4.0,118,15,17.7,100.3,20,120.3,2025,2,February,3,Thursday,No,11,Breakfast,Veg Momos,Momos,Main Course,Veg,100-150
O000181,C01673,3,Working Professional,Cafe,2025-05-05,14:08:00,R017,I0127,Zomato,Delivered,4.0,65,20,13.0,52.0,25,77.0,2025,5,May,0,Monday,No,14,Lunch,Masala Tea,Cafe,Beverage,Veg,Below 100
O000182,C00543,8,Family,North Indian,2025-02-11,10:39:00,R100,I0769,Swiggy,Delivered,5.0,217,25,54.25,162.75,20,182.75,2025,2,February,1,Tuesday,No,10,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,150-200
O000183,C04625,6,Working Professional,Biryani,2025-12-04,22:33:00,R024,I0188,Zomato,Delivered,4.0,128,40,51.2,76.8,40,116.8,2025,12,December,3,Thursday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O000184,C04387,10,Young Professional,Biryani,2025-11-16,22:20:00,R023,I0179,Zomato,Delivered,4.0,118,15,17.7,100.3,35,135.3,2025,11,November,6,Sunday,Yes,22,Dinner,Peri Peri Fries,Burgers,Side,Veg,100-150
O000185,C01262,9,Family,Biryani,2025-04-05,13:23:00,R090,I0694,Swiggy,Delivered,4.0,202,40,80.8,121.2,25,146.2,2025,4,April,5,Saturday,Yes,13,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,100-150
O000186,C03280,8,Working Professional,Pizza,2025-08-29,20:55:00,R054,I0421,Zomato,Delivered,4.0,164,30,49.2,114.8,30,144.8,2025,8,August,4,Friday,No,20,Dinner,Paneer Dosa,South Indian,Main Course,Veg,100-150
O000187,C04076,5,Student,Chinese,2025-10-26,21:06:00,R016,I0122,Zomato,Delivered,4.0,70,25,17.5,52.5,35,87.5,2025,10,October,6,Sunday,Yes,21,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O000188,C02757,1,Student,Momos,2025-07-22,18:03:00,R057,I0442,Zomato,Failed,,328,10,32.8,295.2,30,325.2,2025,7,July,1,Tuesday,No,18,Evening,Chicken Pizza,Pizza,Main Course,Non-Veg,300+
O000189,C02624,5,Working Professional,North Indian,2025-07-13,18:50:00,R109,I0838,Swiggy,Delivered,5.0,174,10,17.4,156.6,30,186.6,2025,7,July,6,Sunday,Yes,18,Evening,Chocolate Cake,Desserts,Dessert,Veg,150-200
O000190,C01183,6,Family,North Indian,2025-03-30,12:07:00,R084,I0649,Swiggy,Cancelled,,177,5,8.85,168.15,25,193.15,2025,3,March,6,Sunday,Yes,12,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O000191,C00458,3,Student,Momos,2025-02-03,09:55:00,R053,I0410,Zomato,Delivered,4.0,95,30,28.5,66.5,20,86.5,2025,2,February,0,Monday,No,9,Breakfast,Gulab Jamun,Desserts,Dessert,Veg,Below 100
O000192,C04492,9,Young Professional,Biryani,2025-11-24,22:12:00,R035,I0281,Zomato,Delivered,5.0,254,10,25.4,228.6,35,263.6,2025,11,November,0,Monday,No,22,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,250-300
O000193,C04510,1,Student,Cafe,2025-11-25,22:57:00,R084,I0655,Swiggy,Delivered,4.0,142,5,7.1,134.9,40,174.9,2025,11,November,1,Tuesday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,150-200
O000194,C03138,4,Student,Biryani,2025-08-20,19:20:00,R136,I1048,Swiggy,Delivered,3.0,141,0,0.0,141.0,30,171.0,2025,8,August,2,Wednesday,No,19,Dinner,Fruit Bowl,Healthy,Healthy,Veg,150-200
O000195,C01666,7,Family,Biryani,2025-05-04,14:34:00,R100,I0772,Swiggy,Delivered,4.0,208,25,52.0,156.0,25,181.0,2025,5,May,6,Sunday,Yes,14,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,150-200
O000196,C01715,8,Working Professional,Chinese,2025-05-08,14:04:00,R110,I0845,Swiggy,Delivered,4.0,146,40,58.4,87.6,25,112.6,2025,5,May,3,Thursday,No,14,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O000197,C03609,10,Young Professional,Chinese,2025-09-22,20:51:00,R076,I0589,Swiggy,Delivered,3.0,162,40,64.8,97.2,35,132.2,2025,9,September,0,Monday,No,20,Dinner,Cheese Sandwich,Cafe,Snack,Veg,100-150
O000198,C04491,1,Student,Momos,2025-11-24,22:07:00,R104,I0805,Swiggy,Delivered,4.0,151,0,0.0,151.0,35,186.0,2025,11,November,0,Monday,No,22,Dinner,Oats Bowl,Healthy,Breakfast,Veg,150-200
O000199,C04441,8,Family,Burgers,2025-11-20,22:01:00,R129,I1000,Swiggy,Delivered,4.0,64,25,16.0,48.0,35,83.0,2025,11,November,3,Thursday,No,22,Dinner,Filter Coffee,South Indian,Beverage,Veg,Below 100
O000200,C03887,2,Working Professional,Biryani,2025-10-12,21:58:00,R106,I0818,Swiggy,Delivered,5.0,215,30,64.5,150.5,35,185.5,2025,10,October,6,Sunday,Yes,21,Dinner,Chicken 65,Biryani,Starter,Non-Veg,150-200
O000201,C03186,5,Working Professional,Cafe,2025-08-23,19:23:00,R133,I1026,Direct,Delivered,4.0,141,10,14.1,126.9,30,156.9,2025,8,August,5,Saturday,Yes,19,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O000202,C00412,9,Student,Chinese,2025-01-31,09:41:00,R074,I0569,Zomato,Delivered,5.0,183,15,27.45,155.55,20,175.55,2025,1,January,4,Friday,No,9,Breakfast,Veg Hakka Noodles,Chinese,Main Course,Veg,150-200
O000203,C00796,7,Family,North Indian,2025-03-01,11:53:00,R139,I1067,Direct,Delivered,5.0,240,10,24.0,216.0,25,241.0,2025,3,March,5,Saturday,Yes,11,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O000204,C04499,6,Working Professional,Pizza,2025-11-24,22:15:00,R084,I0655,Swiggy,Delivered,5.0,142,5,7.1,134.9,35,169.9,2025,11,November,0,Monday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,150-200
O000205,C03001,8,Family,North Indian,2025-08-10,19:03:00,R116,I0893,Swiggy,Delivered,5.0,370,0,0.0,370.0,30,400.0,2025,8,August,6,Sunday,Yes,19,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O000206,C00049,7,Family,Chinese,2025-01-04,07:58:00,R005,I0030,Zomato,Failed,,98,0,0.0,98.0,20,118.0,2025,1,January,5,Saturday,Yes,7,Breakfast,Gulab Jamun,Desserts,Dessert,Veg,100-150
O000207,C00492,7,Student,Momos,2025-02-07,09:29:00,R103,I0792,Swiggy,Delivered,4.0,133,30,39.9,93.1,20,113.1,2025,2,February,4,Friday,No,9,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O000208,C03295,6,Working Professional,North Indian,2025-08-30,20:45:00,R139,I1071,Swiggy,Delivered,4.0,239,10,23.9,215.1,30,245.1,2025,8,August,5,Saturday,Yes,20,Dinner,Chicken Tikka,North Indian,Starter,Non-Veg,200-250
O000209,C00028,3,Working Professional,Biryani,2025-01-03,07:29:00,R032,I0247,Zomato,Delivered,4.0,124,15,18.6,105.4,20,125.4,2025,1,January,4,Friday,No,7,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O000210,C00792,6,Family,Biryani,2025-02-28,11:34:00,R096,I0738,Swiggy,Delivered,4.0,245,25,61.25,183.75,25,208.75,2025,2,February,4,Friday,No,11,Breakfast,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,200-250
O000211,C02723,8,Working Professional,Chinese,2025-07-20,18:41:00,R111,I0855,Swiggy,Delivered,5.0,182,30,54.6,127.4,30,157.4,2025,7,July,6,Sunday,Yes,18,Evening,Chilli Paneer,Chinese,Starter,Veg,150-200
O000212,C03439,7,Working Professional,Cafe,2025-09-10,20:12:00,R038,I0303,Zomato,Delivered,3.0,146,10,14.6,131.4,30,161.4,2025,9,September,2,Wednesday,No,20,Dinner,Chocolate Brownie,Cafe,Dessert,Veg,150-200
O000213,C03238,10,Working Professional,Chinese,2025-08-26,19:36:00,R066,I0512,Zomato,Delivered,4.0,215,30,64.5,150.5,30,180.5,2025,8,August,1,Tuesday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,150-200
O000214,C01104,10,Young Professional,Chinese,2025-03-23,12:53:00,R083,I0640,Swiggy,Delivered,3.0,221,30,66.3,154.7,25,179.7,2025,3,March,6,Sunday,Yes,12,Lunch,Chicken Hakka Noodles,Chinese,Main Course,Non-Veg,150-200
O000215,C03531,6,Young Professional,Cafe,2025-09-17,20:48:00,R069,I0536,Swiggy,Delivered,2.0,193,10,19.3,173.7,35,208.7,2025,9,September,2,Wednesday,No,20,Dinner,Manchurian,Chinese,Starter,Veg,200-250
O000216,C01161,9,Working Professional,Pizza,2025-03-28,12:48:00,R014,I0100,Zomato,Delivered,5.0,270,0,0.0,270.0,25,295.0,2025,3,March,4,Friday,No,12,Lunch,Paneer Pizza,Pizza,Main Course,Veg,250-300
O000217,C01600,6,Young Professional,Burgers,2025-04-29,13:10:00,R019,I0142,Zomato,Delivered,4.0,156,30,46.8,109.2,25,134.2,2025,4,April,1,Tuesday,No,13,Lunch,Paneer Momos,Momos,Main Course,Veg,100-150
O000218,C03715,2,Working Professional,Chinese,2025-09-30,20:57:00,R020,I0153,Zomato,Cancelled,,156,15,23.4,132.6,35,167.6,2025,9,September,1,Tuesday,No,20,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O000219,C03222,6,Student,Chinese,2025-08-25,19:18:00,R039,I0308,Zomato,Delivered,4.0,106,15,15.9,90.1,30,120.1,2025,8,August,0,Monday,No,19,Dinner,Vada Sambar,South Indian,Main Course,Veg,100-150
O000220,C04246,9,Family,Desserts,2025-11-07,21:17:00,R044,I0348,Zomato,Delivered,4.0,128,20,25.6,102.4,35,137.4,2025,11,November,4,Friday,No,21,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O000221,C03268,8,Family,Chinese,2025-08-29,19:59:00,R100,I0774,Swiggy,Delivered,4.0,185,25,46.25,138.75,30,168.75,2025,8,August,4,Friday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,150-200
O000222,C02816,4,Family,Biryani,2025-07-27,18:16:00,R074,I0574,Swiggy,Delivered,5.0,199,15,29.85,169.15,30,199.15,2025,7,July,6,Sunday,Yes,18,Evening,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
